label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
J,Left,0.26540643,0.82916188,-0.00000033,0.37676919,0.65540802,-0.02809079,0.44737625,0.44634905,-0.06888141,0.48114359,0.29642627,-0.10971124,0.48541951,0.15582380,-0.14435661,0.34791085,0.35617501,-0.12830763,0.63108760,0.34590036,-0.22262861,0.69645154,0.44848013,-0.25933829,0.69566882,0.50515276,-0.27265832,0.32380837,0.46325320,-0.15557107,0.62887430,0.47156072,-0.23173191,0.69086063,0.54798049,-0.23556037,0.69956887,0.59288722,-0.23780483,0.32965577,0.59260070,-0.18655966,0.61906987,0.58696330,-0.25961152,0.69778836,0.62458646,-0.25307027,0.73098814,0.64311081,-0.24368891,0.36493322,0.72142756,-0.21765481,0.58274293,0.69556856,-0.26651257,0.69707960,0.67301202,-0.26884517,0.78115153,0.64765137,-0.26739416
J,Left,0.18751651,0.77904892,0.00000025,0.23613821,0.62566447,-0.01910150,0.35438508,0.44950181,-0.05723103,0.45114693,0.32011116,-0.09282646,0.47799432,0.19940099,-0.12311835,0.32081014,0.39787492,-0.14553243,0.57302058,0.39916080,-0.21013573,0.62174177,0.45508283,-0.22587897,0.62853217,0.47583395,-0.23111477,0.31358752,0.50352073,-0.17204534,0.58153111,0.51603848,-0.23166247,0.62837124,0.55073428,-0.23169605,0.64116675,0.56216198,-0.23282959,0.33646226,0.62938142,-0.19510449,0.59370029,0.62909847,-0.24547072,0.65002775,0.64898908,-0.23299822,0.67330670,0.65447527,-0.22442810,0.37925062,0.75700533,-0.21775241,0.59520280,0.73352599,-0.25784007,0.72514415,0.71833622,-0.25959131,0.83776212,0.70031047,-0.25918606
J,Left,0.18751651,0.77904892,0.00000025,0.23613821,0.62566447,-0.01910150,0.35438508,0.44950181,-0.05723103,0.45114693,0.32011116,-0.09282646,0.47799432,0.19940099,-0.12311835,0.32081014,0.39787492,-0.14553243,0.57302058,0.39916080,-0.21013573,0.62174177,0.45508283,-0.22587897,0.62853217,0.47583395,-0.23111477,0.31358752,0.50352073,-0.17204534,0.58153111,0.51603848,-0.23166247,0.62837124,0.55073428,-0.23169605,0.64116675,0.56216198,-0.23282959,0.33646226,0.62938142,-0.19510449,0.59370029,0.62909847,-0.24547072,0.65002775,0.64898908,-0.23299822,0.67330670,0.65447527,-0.22442810,0.37925062,0.75700533,-0.21775241,0.59520280,0.73352599,-0.25784007,0.72514415,0.71833622,-0.25959131,0.83776212,0.70031047,-0.25918606
J,Left,0.18751651,0.77904892,0.00000025,0.23613821,0.62566447,-0.01910150,0.35438508,0.44950181,-0.05723103,0.45114693,0.32011116,-0.09282646,0.47799432,0.19940099,-0.12311835,0.32081014,0.39787492,-0.14553243,0.57302058,0.39916080,-0.21013573,0.62174177,0.45508283,-0.22587897,0.62853217,0.47583395,-0.23111477,0.31358752,0.50352073,-0.17204534,0.58153111,0.51603848,-0.23166247,0.62837124,0.55073428,-0.23169605,0.64116675,0.56216198,-0.23282959,0.33646226,0.62938142,-0.19510449,0.59370029,0.62909847,-0.24547072,0.65002775,0.64898908,-0.23299822,0.67330670,0.65447527,-0.22442810,0.37925062,0.75700533,-0.21775241,0.59520280,0.73352599,-0.25784007,0.72514415,0.71833622,-0.25959131,0.83776212,0.70031047,-0.25918606
J,Left,0.18113911,0.77413392,-0.00000009,0.21595749,0.62603366,-0.00935355,0.33584216,0.44865319,-0.04321620,0.44721001,0.32025173,-0.07698966,0.48168704,0.20137702,-0.10372248,0.32638714,0.39365888,-0.12923788,0.59123170,0.38502201,-0.19105366,0.61091077,0.43768385,-0.20043901,0.58709651,0.45409226,-0.19926192,0.32933277,0.49197087,-0.15839699,0.61477965,0.49569091,-0.22016329,0.61922711,0.54127109,-0.21452631,0.58570290,0.55947280,-0.20667399,0.35503066,0.60716283,-0.18441482,0.62121981,0.60755372,-0.23088358,0.63085902,0.63655156,-0.21097016,0.60770214,0.64466351,-0.19500878,0.39374807,0.72486001,-0.20971404,0.60792661,0.70105731,-0.24266854,0.73397350,0.68021345,-0.24446759,0.84182405,0.65558898,-0.24483788
J,Left,0.18113911,0.77413392,-0.00000009,0.21595749,0.62603366,-0.00935355,0.33584216,0.44865319,-0.04321620,0.44721001,0.32025173,-0.07698966,0.48168704,0.20137702,-0.10372248,0.32638714,0.39365888,-0.12923788,0.59123170,0.38502201,-0.19105366,0.61091077,0.43768385,-0.20043901,0.58709651,0.45409226,-0.19926192,0.32933277,0.49197087,-0.15839699,0.61477965,0.49569091,-0.22016329,0.61922711,0.54127109,-0.21452631,0.58570290,0.55947280,-0.20667399,0.35503066,0.60716283,-0.18441482,0.62121981,0.60755372,-0.23088358,0.63085902,0.63655156,-0.21097016,0.60770214,0.64466351,-0.19500878,0.39374807,0.72486001,-0.20971404,0.60792661,0.70105731,-0.24266854,0.73397350,0.68021345,-0.24446759,0.84182405,0.65558898,-0.24483788
J,Left,0.18113911,0.77413392,-0.00000009,0.21595749,0.62603366,-0.00935355,0.33584216,0.44865319,-0.04321620,0.44721001,0.32025173,-0.07698966,0.48168704,0.20137702,-0.10372248,0.32638714,0.39365888,-0.12923788,0.59123170,0.38502201,-0.19105366,0.61091077,0.43768385,-0.20043901,0.58709651,0.45409226,-0.19926192,0.32933277,0.49197087,-0.15839699,0.61477965,0.49569091,-0.22016329,0.61922711,0.54127109,-0.21452631,0.58570290,0.55947280,-0.20667399,0.35503066,0.60716283,-0.18441482,0.62121981,0.60755372,-0.23088358,0.63085902,0.63655156,-0.21097016,0.60770214,0.64466351,-0.19500878,0.39374807,0.72486001,-0.20971404,0.60792661,0.70105731,-0.24266854,0.73397350,0.68021345,-0.24446759,0.84182405,0.65558898,-0.24483788
J,Left,0.17885703,0.78831846,-0.00000055,0.22855873,0.64036381,-0.00573115,0.35675418,0.45595261,-0.04188653,0.46776226,0.32206643,-0.07865174,0.49515238,0.20026684,-0.10625794,0.35177559,0.38611692,-0.13343656,0.63572586,0.40030500,-0.20015825,0.61503994,0.47427750,-0.20782135,0.55731589,0.49134737,-0.20471065,0.34593004,0.48523027,-0.16736519,0.64548498,0.50794512,-0.23308837,0.61975968,0.57543707,-0.22248450,0.56141043,0.59514797,-0.21052095,0.36289853,0.60542691,-0.19830745,0.64736652,0.62110251,-0.24662197,0.63436610,0.66485310,-0.21899821,0.58891177,0.67078400,-0.19805357,0.39433068,0.72992492,-0.22813313,0.61650860,0.70327783,-0.25978425,0.74697220,0.68457544,-0.25867447,0.85789287,0.65862787,-0.25792602
J,Left,0.17885703,0.78831846,-0.00000055,0.22855873,0.64036381,-0.00573115,0.35675418,0.45595261,-0.04188653,0.46776226,0.32206643,-0.07865174,0.49515238,0.20026684,-0.10625794,0.35177559,0.38611692,-0.13343656,0.63572586,0.40030500,-0.20015825,0.61503994,0.47427750,-0.20782135,0.55731589,0.49134737,-0.20471065,0.34593004,0.48523027,-0.16736519,0.64548498,0.50794512,-0.23308837,0.61975968,0.57543707,-0.22248450,0.56141043,0.59514797,-0.21052095,0.36289853,0.60542691,-0.19830745,0.64736652,0.62110251,-0.24662197,0.63436610,0.66485310,-0.21899821,0.58891177,0.67078400,-0.19805357,0.39433068,0.72992492,-0.22813313,0.61650860,0.70327783,-0.25978425,0.74697220,0.68457544,-0.25867447,0.85789287,0.65862787,-0.25792602
J,Left,0.17885703,0.78831846,-0.00000055,0.22855873,0.64036381,-0.00573115,0.35675418,0.45595261,-0.04188653,0.46776226,0.32206643,-0.07865174,0.49515238,0.20026684,-0.10625794,0.35177559,0.38611692,-0.13343656,0.63572586,0.40030500,-0.20015825,0.61503994,0.47427750,-0.20782135,0.55731589,0.49134737,-0.20471065,0.34593004,0.48523027,-0.16736519,0.64548498,0.50794512,-0.23308837,0.61975968,0.57543707,-0.22248450,0.56141043,0.59514797,-0.21052095,0.36289853,0.60542691,-0.19830745,0.64736652,0.62110251,-0.24662197,0.63436610,0.66485310,-0.21899821,0.58891177,0.67078400,-0.19805357,0.39433068,0.72992492,-0.22813313,0.61650860,0.70327783,-0.25978425,0.74697220,0.68457544,-0.25867447,0.85789287,0.65862787,-0.25792602
J,Left,0.20506665,0.78297091,-0.00000071,0.25965929,0.63421440,-0.02500120,0.38529572,0.44940364,-0.06615081,0.49021915,0.31502834,-0.10638655,0.51420689,0.19305985,-0.13426785,0.36497015,0.37833863,-0.13003181,0.64823657,0.39469063,-0.21265867,0.61412776,0.46881002,-0.23047653,0.54644001,0.48258680,-0.23134893,0.35978177,0.48448294,-0.15547207,0.66546518,0.50895333,-0.23314600,0.61915755,0.57446706,-0.22424033,0.55156565,0.58849967,-0.21087676,0.37947381,0.60311568,-0.18182497,0.67187089,0.61587584,-0.24379379,0.62638354,0.66589516,-0.20853919,0.55716854,0.67142475,-0.17727964,0.41221723,0.72111964,-0.20956810,0.62358856,0.69060242,-0.24786420,0.73585832,0.67030621,-0.24027252,0.83697629,0.63895100,-0.23054512
J,Left,0.20506665,0.78297091,-0.00000071,0.25965929,0.63421440,-0.02500120,0.38529572,0.44940364,-0.06615081,0.49021915,0.31502834,-0.10638655,0.51420689,0.19305985,-0.13426785,0.36497015,0.37833863,-0.13003181,0.64823657,0.39469063,-0.21265867,0.61412776,0.46881002,-0.23047653,0.54644001,0.48258680,-0.23134893,0.35978177,0.48448294,-0.15547207,0.66546518,0.50895333,-0.23314600,0.61915755,0.57446706,-0.22424033,0.55156565,0.58849967,-0.21087676,0.37947381,0.60311568,-0.18182497,0.67187089,0.61587584,-0.24379379,0.62638354,0.66589516,-0.20853919,0.55716854,0.67142475,-0.17727964,0.41221723,0.72111964,-0.20956810,0.62358856,0.69060242,-0.24786420,0.73585832,0.67030621,-0.24027252,0.83697629,0.63895100,-0.23054512
J,Left,0.20506665,0.78297091,-0.00000071,0.25965929,0.63421440,-0.02500120,0.38529572,0.44940364,-0.06615081,0.49021915,0.31502834,-0.10638655,0.51420689,0.19305985,-0.13426785,0.36497015,0.37833863,-0.13003181,0.64823657,0.39469063,-0.21265867,0.61412776,0.46881002,-0.23047653,0.54644001,0.48258680,-0.23134893,0.35978177,0.48448294,-0.15547207,0.66546518,0.50895333,-0.23314600,0.61915755,0.57446706,-0.22424033,0.55156565,0.58849967,-0.21087676,0.37947381,0.60311568,-0.18182497,0.67187089,0.61587584,-0.24379379,0.62638354,0.66589516,-0.20853919,0.55716854,0.67142475,-0.17727964,0.41221723,0.72111964,-0.20956810,0.62358856,0.69060242,-0.24786420,0.73585832,0.67030621,-0.24027252,0.83697629,0.63895100,-0.23054512
J,Left,0.24733676,0.78968245,-0.00000046,0.30899253,0.64581746,-0.00580886,0.41106644,0.45854291,-0.04328663,0.48888817,0.31307116,-0.08218452,0.51566482,0.18385266,-0.11240159,0.35949135,0.37821162,-0.13995764,0.64221328,0.36359721,-0.22020613,0.65391940,0.44761890,-0.23345424,0.60276967,0.48302442,-0.23089851,0.33994877,0.47144350,-0.17700684,0.66545963,0.47809285,-0.25688297,0.66579002,0.56160074,-0.24733855,0.61267197,0.59278607,-0.23249798,0.34778306,0.58635616,-0.21181384,0.66563565,0.59679258,-0.28214240,0.68705583,0.64739668,-0.26003087,0.66114092,0.65557557,-0.23782836,0.37378109,0.70729589,-0.24370147,0.59378242,0.69252193,-0.29420450,0.70062995,0.67883122,-0.29346842,0.78309232,0.65265960,-0.28819218
J,Left,0.24733676,0.78968245,-0.00000046,0.30899253,0.64581746,-0.00580886,0.41106644,0.45854291,-0.04328663,0.48888817,0.31307116,-0.08218452,0.51566482,0.18385266,-0.11240159,0.35949135,0.37821162,-0.13995764,0.64221328,0.36359721,-0.22020613,0.65391940,0.44761890,-0.23345424,0.60276967,0.48302442,-0.23089851,0.33994877,0.47144350,-0.17700684,0.66545963,0.47809285,-0.25688297,0.66579002,0.56160074,-0.24733855,0.61267197,0.59278607,-0.23249798,0.34778306,0.58635616,-0.21181384,0.66563565,0.59679258,-0.28214240,0.68705583,0.64739668,-0.26003087,0.66114092,0.65557557,-0.23782836,0.37378109,0.70729589,-0.24370147,0.59378242,0.69252193,-0.29420450,0.70062995,0.67883122,-0.29346842,0.78309232,0.65265960,-0.28819218
J,Left,0.24733676,0.78968245,-0.00000046,0.30899253,0.64581746,-0.00580886,0.41106644,0.45854291,-0.04328663,0.48888817,0.31307116,-0.08218452,0.51566482,0.18385266,-0.11240159,0.35949135,0.37821162,-0.13995764,0.64221328,0.36359721,-0.22020613,0.65391940,0.44761890,-0.23345424,0.60276967,0.48302442,-0.23089851,0.33994877,0.47144350,-0.17700684,0.66545963,0.47809285,-0.25688297,0.66579002,0.56160074,-0.24733855,0.61267197,0.59278607,-0.23249798,0.34778306,0.58635616,-0.21181384,0.66563565,0.59679258,-0.28214240,0.68705583,0.64739668,-0.26003087,0.66114092,0.65557557,-0.23782836,0.37378109,0.70729589,-0.24370147,0.59378242,0.69252193,-0.29420450,0.70062995,0.67883122,-0.29346842,0.78309232,0.65265960,-0.28819218
J,Left,0.33160549,0.76621783,-0.00000004,0.41767341,0.58289516,-0.02020242,0.49020499,0.39472473,-0.05628441,0.52308649,0.26915702,-0.09165176,0.52676368,0.16377124,-0.12179973,0.38097712,0.35269198,-0.12448293,0.62215436,0.35592479,-0.20504741,0.67824990,0.43278718,-0.23505817,0.68982977,0.48421365,-0.24535942,0.34665525,0.46358877,-0.15066159,0.60842055,0.47209263,-0.22118700,0.67394501,0.52555692,-0.22763391,0.70101136,0.56559372,-0.23125654,0.34414303,0.58943921,-0.17813826,0.58757508,0.58500928,-0.24438512,0.67717421,0.60122156,-0.24801823,0.73491371,0.60508788,-0.24748714,0.37330568,0.70970196,-0.20449983,0.55454272,0.68259060,-0.24783836,0.65722394,0.65313148,-0.25574312,0.74110109,0.61640060,-0.26188985
J,Left,0.33160549,0.76621783,-0.00000004,0.41767341,0.58289516,-0.02020242,0.49020499,0.39472473,-0.05628441,0.52308649,0.26915702,-0.09165176,0.52676368,0.16377124,-0.12179973,0.38097712,0.35269198,-0.12448293,0.62215436,0.35592479,-0.20504741,0.67824990,0.43278718,-0.23505817,0.68982977,0.48421365,-0.24535942,0.34665525,0.46358877,-0.15066159,0.60842055,0.47209263,-0.22118700,0.67394501,0.52555692,-0.22763391,0.70101136,0.56559372,-0.23125654,0.34414303,0.58943921,-0.17813826,0.58757508,0.58500928,-0.24438512,0.67717421,0.60122156,-0.24801823,0.73491371,0.60508788,-0.24748714,0.37330568,0.70970196,-0.20449983,0.55454272,0.68259060,-0.24783836,0.65722394,0.65313148,-0.25574312,0.74110109,0.61640060,-0.26188985
J,Left,0.33160549,0.76621783,-0.00000004,0.41767341,0.58289516,-0.02020242,0.49020499,0.39472473,-0.05628441,0.52308649,0.26915702,-0.09165176,0.52676368,0.16377124,-0.12179973,0.38097712,0.35269198,-0.12448293,0.62215436,0.35592479,-0.20504741,0.67824990,0.43278718,-0.23505817,0.68982977,0.48421365,-0.24535942,0.34665525,0.46358877,-0.15066159,0.60842055,0.47209263,-0.22118700,0.67394501,0.52555692,-0.22763391,0.70101136,0.56559372,-0.23125654,0.34414303,0.58943921,-0.17813826,0.58757508,0.58500928,-0.24438512,0.67717421,0.60122156,-0.24801823,0.73491371,0.60508788,-0.24748714,0.37330568,0.70970196,-0.20449983,0.55454272,0.68259060,-0.24783836,0.65722394,0.65313148,-0.25574312,0.74110109,0.61640060,-0.26188985
J,Left,0.26002479,0.78389108,0.00000114,0.33806175,0.63447511,-0.03160922,0.44597459,0.46138376,-0.07654496,0.52755320,0.33167505,-0.11834171,0.55189782,0.20210347,-0.15754020,0.36914748,0.40810657,-0.14572319,0.55378973,0.38007611,-0.23136528,0.65420854,0.40673697,-0.27261215,0.71236539,0.43799525,-0.29182202,0.35191441,0.51538479,-0.16858169,0.57778728,0.51040423,-0.24297994,0.69455743,0.53002119,-0.26048622,0.76823747,0.55244911,-0.27069703,0.36280897,0.64464420,-0.19084156,0.58557093,0.64508510,-0.25819173,0.69766128,0.64567202,-0.25830832,0.77257872,0.64201480,-0.25355434,0.39725900,0.77833927,-0.21403992,0.59462321,0.76691312,-0.26367161,0.71685773,0.74893123,-0.26692867,0.82179642,0.73055756,-0.26468164
J,Left,0.26002479,0.78389108,0.00000114,0.33806175,0.63447511,-0.03160922,0.44597459,0.46138376,-0.07654496,0.52755320,0.33167505,-0.11834171,0.55189782,0.20210347,-0.15754020,0.36914748,0.40810657,-0.14572319,0.55378973,0.38007611,-0.23136528,0.65420854,0.40673697,-0.27261215,0.71236539,0.43799525,-0.29182202,0.35191441,0.51538479,-0.16858169,0.57778728,0.51040423,-0.24297994,0.69455743,0.53002119,-0.26048622,0.76823747,0.55244911,-0.27069703,0.36280897,0.64464420,-0.19084156,0.58557093,0.64508510,-0.25819173,0.69766128,0.64567202,-0.25830832,0.77257872,0.64201480,-0.25355434,0.39725900,0.77833927,-0.21403992,0.59462321,0.76691312,-0.26367161,0.71685773,0.74893123,-0.26692867,0.82179642,0.73055756,-0.26468164
J,Left,0.26002479,0.78389108,0.00000114,0.33806175,0.63447511,-0.03160922,0.44597459,0.46138376,-0.07654496,0.52755320,0.33167505,-0.11834171,0.55189782,0.20210347,-0.15754020,0.36914748,0.40810657,-0.14572319,0.55378973,0.38007611,-0.23136528,0.65420854,0.40673697,-0.27261215,0.71236539,0.43799525,-0.29182202,0.35191441,0.51538479,-0.16858169,0.57778728,0.51040423,-0.24297994,0.69455743,0.53002119,-0.26048622,0.76823747,0.55244911,-0.27069703,0.36280897,0.64464420,-0.19084156,0.58557093,0.64508510,-0.25819173,0.69766128,0.64567202,-0.25830832,0.77257872,0.64201480,-0.25355434,0.39725900,0.77833927,-0.21403992,0.59462321,0.76691312,-0.26367161,0.71685773,0.74893123,-0.26692867,0.82179642,0.73055756,-0.26468164
J,Left,0.24841213,0.78137296,0.00000101,0.29806870,0.62068444,-0.02566457,0.42037475,0.44074303,-0.06253172,0.52015972,0.30780682,-0.09629038,0.55802226,0.18497029,-0.12594034,0.37591761,0.40226582,-0.12487914,0.53556138,0.37518561,-0.19500719,0.65196401,0.38481912,-0.22648294,0.72987837,0.40560251,-0.24152765,0.37033200,0.50936234,-0.14622545,0.54227483,0.49587777,-0.21185951,0.65660352,0.50454259,-0.22705331,0.73465991,0.52133167,-0.23659177,0.39041209,0.63434207,-0.16664203,0.56825954,0.62284482,-0.23105583,0.67612004,0.62296236,-0.23307076,0.74939454,0.62484396,-0.22894281,0.42937934,0.76603061,-0.18731296,0.62320137,0.74866962,-0.23698759,0.75441611,0.73461163,-0.24466276,0.86804223,0.72057366,-0.24579290
J,Left,0.24841213,0.78137296,0.00000101,0.29806870,0.62068444,-0.02566457,0.42037475,0.44074303,-0.06253172,0.52015972,0.30780682,-0.09629038,0.55802226,0.18497029,-0.12594034,0.37591761,0.40226582,-0.12487914,0.53556138,0.37518561,-0.19500719,0.65196401,0.38481912,-0.22648294,0.72987837,0.40560251,-0.24152765,0.37033200,0.50936234,-0.14622545,0.54227483,0.49587777,-0.21185951,0.65660352,0.50454259,-0.22705331,0.73465991,0.52133167,-0.23659177,0.39041209,0.63434207,-0.16664203,0.56825954,0.62284482,-0.23105583,0.67612004,0.62296236,-0.23307076,0.74939454,0.62484396,-0.22894281,0.42937934,0.76603061,-0.18731296,0.62320137,0.74866962,-0.23698759,0.75441611,0.73461163,-0.24466276,0.86804223,0.72057366,-0.24579290
J,Left,0.24841213,0.78137296,0.00000101,0.29806870,0.62068444,-0.02566457,0.42037475,0.44074303,-0.06253172,0.52015972,0.30780682,-0.09629038,0.55802226,0.18497029,-0.12594034,0.37591761,0.40226582,-0.12487914,0.53556138,0.37518561,-0.19500719,0.65196401,0.38481912,-0.22648294,0.72987837,0.40560251,-0.24152765,0.37033200,0.50936234,-0.14622545,0.54227483,0.49587777,-0.21185951,0.65660352,0.50454259,-0.22705331,0.73465991,0.52133167,-0.23659177,0.39041209,0.63434207,-0.16664203,0.56825954,0.62284482,-0.23105583,0.67612004,0.62296236,-0.23307076,0.74939454,0.62484396,-0.22894281,0.42937934,0.76603061,-0.18731296,0.62320137,0.74866962,-0.23698759,0.75441611,0.73461163,-0.24466276,0.86804223,0.72057366,-0.24579290
J,Left,0.16485178,0.80513489,-0.00000003,0.20827013,0.65920973,-0.01373310,0.33780783,0.48701757,-0.05360661,0.45407990,0.36106265,-0.09285501,0.49418110,0.23889509,-0.12543990,0.33568624,0.41071641,-0.13997392,0.59878063,0.43477902,-0.20792601,0.61703652,0.49581194,-0.21938702,0.58986497,0.50528282,-0.21915692,0.33253676,0.51339775,-0.17121276,0.63397598,0.54362446,-0.24299675,0.63111615,0.60342711,-0.23815183,0.58167034,0.62061298,-0.22789335,0.34803149,0.63481736,-0.19914350,0.63525331,0.65325284,-0.25493282,0.63109416,0.70052791,-0.23077564,0.58783901,0.71493441,-0.20880771,0.37014738,0.76196122,-0.22676302,0.58171034,0.74673396,-0.26885101,0.71403110,0.73631167,-0.27322376,0.82759583,0.72090298,-0.27345756
J,Left,0.16485178,0.80513489,-0.00000003,0.20827013,0.65920973,-0.01373310,0.33780783,0.48701757,-0.05360661,0.45407990,0.36106265,-0.09285501,0.49418110,0.23889509,-0.12543990,0.33568624,0.41071641,-0.13997392,0.59878063,0.43477902,-0.20792601,0.61703652,0.49581194,-0.21938702,0.58986497,0.50528282,-0.21915692,0.33253676,0.51339775,-0.17121276,0.63397598,0.54362446,-0.24299675,0.63111615,0.60342711,-0.23815183,0.58167034,0.62061298,-0.22789335,0.34803149,0.63481736,-0.19914350,0.63525331,0.65325284,-0.25493282,0.63109416,0.70052791,-0.23077564,0.58783901,0.71493441,-0.20880771,0.37014738,0.76196122,-0.22676302,0.58171034,0.74673396,-0.26885101,0.71403110,0.73631167,-0.27322376,0.82759583,0.72090298,-0.27345756
K,Left,0.15128872,0.63597649,0.00000199,0.23789045,0.51775670,-0.01913257,0.41518331,0.46520367,-0.06100105,0.58352524,0.46017763,-0.09904899,0.69216347,0.42100343,-0.13265885,0.45100793,0.35297924,-0.15240964,0.66151476,0.33279729,-0.21961451,0.78625244,0.29736435,-0.25559476,0.89273262,0.26041600,-0.28200269,0.42913875,0.42742959,-0.17698778,0.65557796,0.55293405,-0.25171611,0.76759112,0.65171683,-0.26712614,0.85251188,0.71334410,-0.27683729,0.40495092,0.53231895,-0.19323030,0.57907063,0.68182009,-0.24105288,0.51547801,0.70224643,-0.19463177,0.44734231,0.67422104,-0.16021067,0.38244230,0.64018047,-0.21344495,0.51326466,0.75743997,-0.23908284,0.45436835,0.76089060,-0.19914177,0.39253309,0.72456658,-0.16562288
K,Right,0.85646212,0.63781756,0.00000043,0.75733685,0.53493804,-0.03099280,0.57162261,0.49352863,-0.07124013,0.41269755,0.49154192,-0.10532923,0.30551288,0.43146938,-0.14590353,0.53832591,0.36371118,-0.12152930,0.35251713,0.33477980,-0.18842627,0.22851220,0.28784111,-0.23093012,0.12953541,0.25317597,-0.25923294,0.55781555,0.43444777,-0.13141026,0.34905508,0.55780602,-0.20114176,0.22882554,0.65078795,-0.22688019,0.13920203,0.71720469,-0.24343932,0.58669144,0.54040235,-0.13672148,0.42606437,0.68859732,-0.19275920,0.49104509,0.70507210,-0.16489299,0.55709457,0.68003660,-0.13582821,0.62055314,0.64798045,-0.14293911,0.49394494,0.76044881,-0.18336590,0.54714733,0.76337707,-0.15658399,0.60018903,0.73140454,-0.12600580
K,Left,0.15121520,0.64194632,0.00000204,0.23526226,0.52329028,-0.02148664,0.41133717,0.46742371,-0.06398834,0.58032650,0.46221295,-0.10210709,0.68828285,0.42074317,-0.13506271,0.45136553,0.35232034,-0.15202768,0.66284204,0.33477432,-0.21990427,0.78683746,0.29962301,-0.25696513,0.89161372,0.26162574,-0.28451487,0.42867291,0.42620894,-0.17567015,0.65308404,0.55163985,-0.25301021,0.76838875,0.65075928,-0.27010420,0.85796547,0.71287602,-0.28111175,0.40327644,0.52991271,-0.19131745,0.57971442,0.68369591,-0.24062189,0.51669604,0.70461929,-0.19379157,0.44922113,0.67480516,-0.15891787,0.37975055,0.63681728,-0.21134724,0.51099437,0.76220477,-0.23790486,0.45519426,0.76551223,-0.19853830,0.39507782,0.72572088,-0.16536571
K,Right,0.86188757,0.60508931,0.00000021,0.76379371,0.51574802,-0.03652719,0.57964486,0.47974372,-0.07440595,0.42280602,0.48888057,-0.10454776,0.31395054,0.44273043,-0.14021112,0.53962851,0.35197404,-0.12504654,0.33740878,0.34945148,-0.19043985,0.21101162,0.31763670,-0.23276868,0.10753027,0.29147333,-0.26155454,0.55730349,0.42251563,-0.12859680,0.35883877,0.55638361,-0.19513769,0.24960831,0.64843941,-0.21966748,0.16559052,0.71211898,-0.23651981,0.58542520,0.52299166,-0.12799369,0.44711578,0.66922891,-0.18088569,0.51122063,0.67789567,-0.15602496,0.57265872,0.65164065,-0.13083500,0.61840248,0.62619555,-0.12894377,0.50986058,0.72789377,-0.16805559,0.56518430,0.72794449,-0.14403018,0.61476541,0.69739878,-0.11646231
K,Right,0.86278450,0.60339153,0.00000028,0.76043206,0.51539761,-0.03478317,0.57299811,0.48316997,-0.07244959,0.41578600,0.49254531,-0.10280087,0.30799359,0.44261807,-0.13847859,0.53638065,0.35546300,-0.12333040,0.34188265,0.35032827,-0.18903287,0.21578544,0.31705108,-0.23154305,0.11439568,0.29258740,-0.26019192,0.55582625,0.42522627,-0.12819074,0.35866255,0.55658495,-0.19510294,0.24733025,0.64724016,-0.22140591,0.16255027,0.71327001,-0.23974451,0.58570212,0.52506930,-0.12852332,0.44591883,0.67326772,-0.18113232,0.51137751,0.68160200,-0.15455037,0.57310206,0.65612262,-0.12808482,0.62086350,0.62657988,-0.13030364,0.51070285,0.73146212,-0.16810375,0.56646335,0.73045439,-0.14189713,0.61699361,0.70157111,-0.11286958
K,Left,0.15069750,0.60420644,0.00000200,0.22882746,0.49891567,-0.02550388,0.40617022,0.45827743,-0.06984764,0.57237756,0.46635193,-0.10582163,0.68780011,0.45111153,-0.13987769,0.44742975,0.34718102,-0.16867678,0.66016603,0.34986955,-0.23577094,0.78925765,0.32723045,-0.27088800,0.89747530,0.30213201,-0.29650652,0.42823780,0.42479473,-0.18759288,0.64297092,0.55200356,-0.26206246,0.75110114,0.64765811,-0.27710924,0.83433998,0.70864481,-0.28696689,0.40840662,0.52508563,-0.19672483,0.54791731,0.67218822,-0.23952624,0.48464099,0.68020147,-0.19182679,0.42438972,0.65048552,-0.15816426,0.38543001,0.62365031,-0.20989704,0.48505870,0.73112822,-0.22752950,0.42113519,0.72840095,-0.18296003,0.36376143,0.69639009,-0.14767720
K,Left,0.14416769,0.60575682,0.00000180,0.23477884,0.50039881,-0.01733608,0.41790771,0.46212584,-0.05480141,0.58509523,0.46738997,-0.08677866,0.69554615,0.44696888,-0.11533296,0.45472097,0.34856141,-0.14611845,0.66705722,0.34647018,-0.20871964,0.79252172,0.32085556,-0.24376459,0.89805734,0.29106236,-0.26935020,0.43389377,0.42385280,-0.16724920,0.64432693,0.55504179,-0.23128277,0.75175762,0.64790380,-0.24370378,0.83624882,0.70439756,-0.25405201,0.41258374,0.52528381,-0.17984051,0.54991686,0.66789770,-0.21272661,0.48744914,0.67948091,-0.16386999,0.42787236,0.65214288,-0.13216980,0.38915256,0.62772906,-0.19696780,0.49459627,0.73549724,-0.20537288,0.42881411,0.73325998,-0.15812893,0.36962059,0.70124179,-0.12306242
