label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
M,Right,0.40626693,0.79107785,-0.00000104,0.30540454,0.66953588,-0.06154749,0.36597878,0.44957802,-0.08420131,0.55852467,0.36392677,-0.10017714,0.69664878,0.27833411,-0.11382295,0.30569279,0.31562334,-0.00189549,0.33072251,0.21749493,-0.06456354,0.34735084,0.33179963,-0.12187903,0.34462392,0.45137864,-0.15233859,0.42792436,0.32107976,-0.00499619,0.44939339,0.17592697,-0.06285350,0.44386086,0.30739886,-0.10971804,0.42679584,0.43484941,-0.12593944,0.54200369,0.36909923,-0.02124177,0.61009407,0.19545290,-0.09627843,0.58786666,0.29787725,-0.13357605,0.55175072,0.39809892,-0.14524381,0.64040893,0.44784364,-0.03920271,0.62388575,0.39972821,-0.12235514,0.57068598,0.52196038,-0.14221215,0.52165896,0.60990918,-0.14218649
M,Right,0.41687536,0.80369425,-0.00000106,0.32647321,0.68552512,-0.06964676,0.38765901,0.47340423,-0.09758450,0.57651997,0.37262082,-0.11581044,0.71066058,0.27502882,-0.13165827,0.30277133,0.33296841,-0.02163085,0.34147206,0.22202468,-0.09102757,0.36256433,0.32869250,-0.15131071,0.35580412,0.45004946,-0.18318793,0.43206069,0.33520129,-0.02221675,0.46542928,0.18543652,-0.09143593,0.46755862,0.32488456,-0.14404017,0.44539839,0.45777303,-0.16268928,0.55321759,0.37961084,-0.03480386,0.62064028,0.19601628,-0.11971158,0.60043317,0.30087680,-0.15646988,0.56003505,0.40447113,-0.16563727,0.65367365,0.45513043,-0.04838001,0.63133085,0.39434734,-0.13924974,0.57802582,0.51167661,-0.15845162,0.52494192,0.59687430,-0.15629046
M,Right,0.41708735,0.79606539,-0.00000110,0.33838743,0.68526101,-0.07201960,0.39549989,0.47281283,-0.10038162,0.58207744,0.36933601,-0.11866949,0.70960975,0.26994154,-0.13423122,0.31747499,0.32750699,-0.02681109,0.34959641,0.21474236,-0.09584571,0.37068376,0.33515832,-0.15182367,0.36136070,0.45645168,-0.17982523,0.43488774,0.33041340,-0.02572871,0.48231483,0.17771167,-0.09823881,0.48214966,0.32608649,-0.14755739,0.45502597,0.45748758,-0.16005982,0.54393876,0.37651521,-0.03660240,0.60995865,0.20113751,-0.12365990,0.59106469,0.30813423,-0.16057073,0.55509651,0.40384537,-0.16678381,0.63409531,0.45336089,-0.04863118,0.62097371,0.40603778,-0.13745284,0.56499904,0.52593035,-0.15672036,0.50657558,0.60760289,-0.15354797
M,Right,0.40468213,0.77612114,-0.00000091,0.33810124,0.67041790,-0.07267452,0.39953318,0.45867246,-0.10938111,0.58559012,0.36067969,-0.13540284,0.71140260,0.26971313,-0.16015649,0.32810497,0.32009584,-0.05529847,0.35849401,0.22010008,-0.13832389,0.37870991,0.33493638,-0.20387267,0.37528363,0.46204901,-0.23713890,0.43983698,0.32254902,-0.05952072,0.49350461,0.17699638,-0.14310151,0.48641637,0.31750494,-0.19256340,0.45848230,0.45589411,-0.20630106,0.54765737,0.36793989,-0.07540322,0.61572844,0.19967565,-0.17172846,0.59174973,0.29827756,-0.20971760,0.55280554,0.39751855,-0.21758644,0.63470548,0.44564492,-0.09194957,0.62359250,0.41268048,-0.19056106,0.57241106,0.53189880,-0.21259603,0.52178848,0.61604232,-0.21118155
M,Right,0.40795863,0.79856819,-0.00000098,0.32622963,0.68597025,-0.07116790,0.38621119,0.46761382,-0.10021748,0.57266146,0.37044790,-0.11966027,0.70428014,0.27449933,-0.13682851,0.31531617,0.32871979,-0.03180531,0.34895834,0.22088097,-0.10248122,0.36930120,0.33527699,-0.16022265,0.36152828,0.45458877,-0.18972173,0.43620649,0.32927781,-0.03272041,0.48812917,0.18350855,-0.10349875,0.48171997,0.32225615,-0.15116446,0.44843677,0.45025784,-0.16545740,0.55017245,0.37273145,-0.04578178,0.62264383,0.20198821,-0.13641298,0.59356725,0.31773022,-0.17126314,0.54640782,0.42134166,-0.17661774,0.64107984,0.44733512,-0.05993624,0.62831110,0.39771020,-0.15756336,0.57319754,0.52861035,-0.17688590,0.51689726,0.62009323,-0.17251354
M,Right,0.40653479,0.79132652,-0.00000102,0.31583232,0.68131399,-0.06744290,0.37384933,0.45836574,-0.10038120,0.57123035,0.36404186,-0.12517829,0.71007144,0.27977580,-0.14869373,0.31086543,0.32911274,-0.04292901,0.33850583,0.22918206,-0.12471251,0.36012131,0.33883256,-0.19154221,0.35994452,0.45862761,-0.22821841,0.43453106,0.32202652,-0.05103070,0.47114459,0.18435094,-0.13501108,0.47004154,0.32387251,-0.18911004,0.45008844,0.45719352,-0.20875366,0.55267572,0.35833994,-0.07138004,0.62424600,0.18571991,-0.16837570,0.60428751,0.29626900,-0.20907457,0.56676310,0.40415022,-0.22081776,0.65354937,0.42915985,-0.09286568,0.64693213,0.40234897,-0.19495687,0.58914006,0.52690667,-0.22396326,0.53011501,0.61128139,-0.22926913
M,Right,0.41846681,0.79309458,-0.00000093,0.33408219,0.67536175,-0.06514091,0.39320290,0.45485258,-0.09823704,0.58109206,0.35563359,-0.12295911,0.70933032,0.25292525,-0.14700626,0.32016346,0.32796577,-0.04573138,0.34429094,0.21562003,-0.12768926,0.36137629,0.32156467,-0.19186547,0.35534102,0.44555160,-0.22410467,0.44100747,0.32815748,-0.05481195,0.48468539,0.17196178,-0.13332777,0.48090851,0.30467409,-0.18256460,0.45484561,0.43948895,-0.19827636,0.55594528,0.37182385,-0.07594183,0.62138939,0.19281971,-0.17175800,0.60305762,0.29399872,-0.21116412,0.56686586,0.39775300,-0.22081324,0.65131170,0.44816881,-0.09715973,0.63246053,0.40325955,-0.19728993,0.57925999,0.52253175,-0.22107795,0.52442080,0.61065823,-0.22159195
M,Right,0.23587874,0.32203954,0.00000171,0.41161326,0.37988499,-0.06500380,0.55391341,0.38014701,-0.13898960,0.65660524,0.37278739,-0.20318857,0.72965980,0.40934139,-0.25952846,0.61658233,0.17778897,-0.22576104,0.69829464,0.28702956,-0.34102237,0.69774032,0.42116433,-0.38550937,0.67781138,0.50389445,-0.40644106,0.53402281,0.13827440,-0.24365096,0.58367431,0.30143017,-0.37727278,0.57566786,0.47305447,-0.40265569,0.55749899,0.57285708,-0.40792418,0.42738619,0.15908864,-0.26226276,0.50246745,0.31920806,-0.39131778,0.51546049,0.48392582,-0.39719456,0.51316047,0.57590699,-0.38294047,0.32220095,0.20626539,-0.28216419,0.38214749,0.37357977,-0.38603976,0.40100110,0.49353367,-0.40308610,0.41255227,0.56582290,-0.39997956
M,Right,0.41371164,0.80281222,-0.00000092,0.32011116,0.69354558,-0.07462537,0.38227007,0.47783902,-0.10298852,0.57262200,0.37503624,-0.12012727,0.70193017,0.27278978,-0.13395505,0.30162394,0.33800465,-0.02259368,0.34547123,0.23482160,-0.09158856,0.36030659,0.34120625,-0.15112557,0.35499460,0.45652780,-0.18334825,0.43137285,0.33692268,-0.02156676,0.46523136,0.18376642,-0.09130235,0.46182790,0.31461602,-0.14230861,0.44692063,0.43969226,-0.16005705,0.55140144,0.37928858,-0.03369306,0.62584424,0.19599733,-0.12309127,0.60161781,0.30367938,-0.15868409,0.56489998,0.40224436,-0.16658135,0.65510875,0.45469823,-0.04742952,0.64645576,0.39964131,-0.14122745,0.58841652,0.52294409,-0.16030546,0.53350961,0.60468292,-0.15835510
M,Right,0.42745590,0.79369646,-0.00000088,0.34934658,0.69023216,-0.07696696,0.40770471,0.46887311,-0.10551427,0.58377755,0.35851192,-0.12122072,0.70730555,0.25124514,-0.13359888,0.30901039,0.34150267,-0.03491920,0.35377884,0.23299274,-0.11131412,0.37497634,0.34056014,-0.17214468,0.37490699,0.46486410,-0.20268172,0.42932415,0.33466697,-0.03513902,0.46821710,0.17153466,-0.11050399,0.46714485,0.30048695,-0.15934962,0.45747074,0.42885911,-0.17346755,0.54713464,0.37449235,-0.04894449,0.62264478,0.18732521,-0.14492385,0.60613853,0.28293329,-0.18210351,0.57955962,0.37691349,-0.18958132,0.64896071,0.44973704,-0.06361940,0.63368773,0.39997315,-0.16245125,0.58597243,0.52618355,-0.18140575,0.54438221,0.61441404,-0.17841746
M,Right,0.41672197,0.79946685,-0.00000095,0.33473417,0.68992090,-0.07768571,0.39576069,0.47068188,-0.10598113,0.57477599,0.36445677,-0.12100712,0.69646478,0.25704458,-0.13250890,0.29951417,0.34365767,-0.03215503,0.34196642,0.23337346,-0.10587675,0.36777398,0.34083074,-0.16630760,0.36978778,0.46530658,-0.19657716,0.42493832,0.34073579,-0.03032142,0.45970681,0.17939797,-0.10344131,0.45875955,0.30941516,-0.15485565,0.44467917,0.43972129,-0.17086633,0.54364687,0.38101631,-0.04156823,0.61042786,0.19384213,-0.13323946,0.59454721,0.28973395,-0.17100450,0.56825316,0.38737813,-0.17910556,0.64567471,0.45391005,-0.05391866,0.62012780,0.39712378,-0.14909188,0.57483983,0.51962739,-0.16721223,0.53682512,0.60856295,-0.16360001
M,Right,0.40719968,0.78842247,-0.00000098,0.31745559,0.67087936,-0.06542302,0.37141883,0.46030691,-0.09602211,0.55459279,0.36192620,-0.11891834,0.69067079,0.26715982,-0.13982721,0.30914229,0.32022256,-0.02062926,0.33896521,0.21384951,-0.09392465,0.35484594,0.31985343,-0.15815051,0.34790304,0.44008690,-0.19133732,0.42381108,0.32607070,-0.02616247,0.46121672,0.17633300,-0.09508641,0.45096710,0.30213943,-0.14620492,0.42527291,0.43516335,-0.16322283,0.53666532,0.37494779,-0.04442731,0.60227156,0.19081329,-0.12935080,0.58002752,0.27724543,-0.17077099,0.54766846,0.37331405,-0.18345766,0.63513708,0.45689017,-0.06346537,0.61405247,0.40203920,-0.15421234,0.56558752,0.51766258,-0.17449147,0.52534378,0.60901201,-0.17305535
M,Right,0.51529706,0.78947031,-0.00000062,0.65015650,0.70004261,-0.08453420,0.64944208,0.48554921,-0.11159199,0.50481027,0.36858216,-0.13160527,0.37919486,0.29681882,-0.13812783,0.66497755,0.33862099,-0.00486660,0.70068556,0.23625946,-0.09321441,0.69312668,0.33245376,-0.15946095,0.66615808,0.44689983,-0.18975413,0.54122919,0.33871856,0.00061726,0.56851578,0.18810874,-0.08772504,0.58353376,0.30697235,-0.12727660,0.58756411,0.43074113,-0.12725730,0.42402017,0.37593558,-0.01295092,0.42522249,0.18762213,-0.11485267,0.48120657,0.30745628,-0.12487225,0.50942248,0.41583890,-0.10257931,0.31569976,0.45387405,-0.03223602,0.36951256,0.36216664,-0.13034828,0.43464404,0.46966943,-0.13827045,0.46393403,0.56413895,-0.11979554
M,Right,0.40007886,0.80438012,-0.00000103,0.33666188,0.68061745,-0.06024080,0.39959747,0.46364617,-0.08809778,0.57043040,0.34936285,-0.10868982,0.68143880,0.24308698,-0.12530559,0.30867702,0.33692259,-0.01824710,0.34654450,0.22409171,-0.08975692,0.37896353,0.33363381,-0.15101592,0.38894281,0.46279261,-0.18021272,0.42110947,0.34482229,-0.02661171,0.46508810,0.18125853,-0.09379356,0.46959063,0.30412132,-0.14225613,0.45860037,0.44256398,-0.15460424,0.52938551,0.39139664,-0.04704652,0.60226750,0.19915536,-0.12163041,0.59973967,0.26421452,-0.15895766,0.58437741,0.35262048,-0.16775204,0.62439692,0.46952006,-0.06813353,0.61383909,0.40106145,-0.13680735,0.57481396,0.49885702,-0.14549789,0.53803509,0.58488894,-0.13786636
M,Right,0.39872563,0.79853892,-0.00000091,0.31935889,0.68260670,-0.06466012,0.37674680,0.46975836,-0.08975405,0.55602741,0.36253637,-0.10786919,0.68025732,0.26881379,-0.12157670,0.29459974,0.35064140,-0.01214468,0.33745384,0.23097432,-0.08276266,0.37453154,0.33665654,-0.14523876,0.38380951,0.45991811,-0.17720646,0.41276091,0.34572753,-0.01694280,0.44205067,0.18403588,-0.07937028,0.45197564,0.30438825,-0.12821460,0.44388109,0.42784542,-0.14501512,0.52675557,0.38504609,-0.03479312,0.59393406,0.19348645,-0.10800728,0.58431506,0.28271642,-0.13859813,0.55649877,0.37863606,-0.14538997,0.62898815,0.45953387,-0.05492805,0.62127018,0.39095774,-0.12601714,0.58078551,0.49917471,-0.13252106,0.53926921,0.58512509,-0.12419304
M,Right,0.39872563,0.79853892,-0.00000091,0.31935889,0.68260670,-0.06466012,0.37674680,0.46975836,-0.08975405,0.55602741,0.36253637,-0.10786919,0.68025732,0.26881379,-0.12157670,0.29459974,0.35064140,-0.01214468,0.33745384,0.23097432,-0.08276266,0.37453154,0.33665654,-0.14523876,0.38380951,0.45991811,-0.17720646,0.41276091,0.34572753,-0.01694280,0.44205067,0.18403588,-0.07937028,0.45197564,0.30438825,-0.12821460,0.44388109,0.42784542,-0.14501512,0.52675557,0.38504609,-0.03479312,0.59393406,0.19348645,-0.10800728,0.58431506,0.28271642,-0.13859813,0.55649877,0.37863606,-0.14538997,0.62898815,0.45953387,-0.05492805,0.62127018,0.39095774,-0.12601714,0.58078551,0.49917471,-0.13252106,0.53926921,0.58512509,-0.12419304
M,Right,0.41364297,0.79839855,-0.00000081,0.32574373,0.68013799,-0.06818785,0.37968558,0.47643429,-0.09490311,0.56373262,0.36878178,-0.11471245,0.69795549,0.26926064,-0.13095628,0.30014086,0.33662608,0.00402181,0.33525634,0.22697273,-0.06361867,0.36635861,0.33048555,-0.12967008,0.37271610,0.45281795,-0.16568434,0.42332539,0.33756387,0.00152417,0.44593447,0.18417153,-0.05935625,0.45060402,0.30773109,-0.11400431,0.43932167,0.43539500,-0.13584630,0.53812075,0.38395208,-0.01521258,0.59925050,0.19785443,-0.09194290,0.58462882,0.29395711,-0.12844880,0.55489433,0.39457643,-0.13898213,0.63961363,0.46514145,-0.03449259,0.62685454,0.40066147,-0.11453452,0.58007175,0.51323628,-0.12790163,0.53377837,0.60080761,-0.12317057
M,Right,0.41409957,0.81111991,-0.00000103,0.31665605,0.70221281,-0.07352277,0.37130660,0.48126155,-0.10318897,0.55876470,0.36894280,-0.12258096,0.68762875,0.26163280,-0.13808358,0.29510421,0.33778828,-0.02282447,0.33460709,0.22362497,-0.09634301,0.35941523,0.33406955,-0.15998873,0.36717114,0.46190682,-0.19362301,0.42281276,0.33793145,-0.02541829,0.44894102,0.17356075,-0.09586874,0.45020694,0.30575606,-0.14708343,0.44339085,0.44067749,-0.16417064,0.53715491,0.38372558,-0.04204578,0.60188246,0.19240683,-0.12471509,0.58409160,0.28394267,-0.16283622,0.56288964,0.38319492,-0.17445605,0.63818502,0.46517408,-0.06089279,0.61338544,0.40668112,-0.14374103,0.56624925,0.52067542,-0.16111180,0.52788234,0.60490346,-0.16054790
M,Right,0.68406069,0.80088758,-0.00000062,0.52033949,0.76779079,-0.07581805,0.44140506,0.54729921,-0.10606308,0.53534871,0.36909142,-0.12556808,0.64497578,0.23569666,-0.13637356,0.29292825,0.43797907,-0.06176911,0.28947482,0.30647361,-0.14214732,0.38608825,0.40484780,-0.18893436,0.46120572,0.52112359,-0.20848344,0.41383231,0.37756413,-0.06113199,0.38871872,0.21364298,-0.14605340,0.47401667,0.34574157,-0.17796439,0.53733993,0.47798994,-0.18003011,0.55597430,0.35797766,-0.07243056,0.53037333,0.16619620,-0.16944531,0.58268827,0.30582219,-0.17677578,0.61200362,0.43625748,-0.16283065,0.69571954,0.37638393,-0.08722406,0.68482971,0.31495172,-0.18545444,0.70612562,0.46374765,-0.19253460,0.71983731,0.58097565,-0.17946275
M,Right,0.44444501,0.80285442,-0.00000099,0.33778146,0.67925048,-0.07241084,0.37998196,0.46930927,-0.09739948,0.55505711,0.35122186,-0.11466710,0.68496907,0.24903190,-0.12665007,0.30844679,0.34926909,-0.00196892,0.34016117,0.20483553,-0.06499249,0.36847955,0.30178934,-0.12718254,0.37311122,0.42709732,-0.16107228,0.42749688,0.34697434,-0.00044854,0.44422504,0.16665341,-0.04985030,0.45018470,0.27791217,-0.10365476,0.44088680,0.40224501,-0.12897508,0.54056019,0.38911116,-0.01262476,0.58817202,0.17854166,-0.07405153,0.57779056,0.25726032,-0.11136131,0.56065929,0.35704181,-0.12803319,0.64637697,0.46953890,-0.02828335,0.61343163,0.38397506,-0.09347965,0.57595247,0.48311460,-0.10504466,0.54700071,0.57261294,-0.10388111
M,Right,0.44613808,0.81651986,-0.00000100,0.33139962,0.68626559,-0.07197843,0.37367085,0.46618903,-0.09843551,0.55025655,0.35115814,-0.11813557,0.68786502,0.25528395,-0.13191192,0.32055184,0.34840265,-0.00593666,0.34857768,0.20662723,-0.07383143,0.36787879,0.30831766,-0.13618460,0.37058946,0.43733504,-0.16795453,0.43809691,0.34983668,-0.00479921,0.45980704,0.17191920,-0.05944869,0.44895360,0.28058642,-0.10924470,0.43077642,0.40857518,-0.12894605,0.55228442,0.39554897,-0.01799050,0.59871167,0.18701725,-0.07959913,0.57330847,0.27005625,-0.11104531,0.54728627,0.37282506,-0.12206165,0.65517795,0.47624016,-0.03532657,0.60938376,0.39952371,-0.10015664,0.56521726,0.50156838,-0.11082001,0.54024792,0.59277934,-0.10713237
M,Right,0.44245219,0.79827762,-0.00000089,0.34007657,0.67318404,-0.05781078,0.37354860,0.45571810,-0.08536735,0.54409617,0.34035876,-0.11182945,0.68214041,0.25268435,-0.13428546,0.32679039,0.33559376,0.00218610,0.34528291,0.20561403,-0.07493536,0.36262274,0.30244631,-0.14437531,0.36298671,0.43224272,-0.17803836,0.44072667,0.33764169,-0.00755350,0.47140935,0.17519809,-0.07266548,0.45889145,0.27703679,-0.12545832,0.43968061,0.40891200,-0.14265205,0.55477065,0.38506764,-0.03124638,0.60253739,0.19190310,-0.09846667,0.57264024,0.27025610,-0.12917672,0.54134309,0.37204185,-0.13464558,0.65976095,0.46785301,-0.05790825,0.62507999,0.39275020,-0.12112965,0.57866752,0.48573875,-0.12655856,0.54407734,0.57385230,-0.11578811
M,Right,0.43457425,0.80411243,-0.00000097,0.32730839,0.67541242,-0.05806484,0.36488375,0.45337120,-0.08404063,0.54236889,0.34512031,-0.10785223,0.68046063,0.25453782,-0.12811533,0.31788427,0.33836943,-0.00168484,0.33919513,0.20191444,-0.07774240,0.36430246,0.29662588,-0.14629991,0.36972994,0.42568040,-0.18015140,0.43434617,0.33966169,-0.01192702,0.46248642,0.17085756,-0.07871832,0.45490423,0.27965820,-0.13379869,0.43629786,0.41513485,-0.15253143,0.54899222,0.38693666,-0.03553508,0.59760010,0.18831822,-0.10537630,0.56955117,0.26846725,-0.13876353,0.53959447,0.37231520,-0.14645648,0.65325570,0.46930182,-0.06165578,0.61457622,0.39043114,-0.12667529,0.56746459,0.48768139,-0.13253233,0.53393227,0.57866532,-0.12284433
M,Right,0.44091010,0.81783211,-0.00000101,0.33039427,0.68931127,-0.07123058,0.36943430,0.46898997,-0.09995925,0.54808909,0.35615760,-0.12159811,0.68949717,0.25901532,-0.13809262,0.30632377,0.34895507,-0.01357592,0.33310312,0.21001440,-0.08442906,0.36438149,0.30478266,-0.15142971,0.37156549,0.43421596,-0.18730752,0.42575383,0.34935090,-0.01439458,0.44239569,0.17263892,-0.07357705,0.44465730,0.28363335,-0.13054447,0.43036231,0.41734260,-0.15578921,0.54022545,0.39227331,-0.02835637,0.58864480,0.18401402,-0.08950852,0.57424504,0.25666094,-0.12737229,0.55113244,0.35783878,-0.14437623,0.64515561,0.47123849,-0.04601225,0.60756975,0.39247620,-0.10638215,0.56691015,0.48792171,-0.11781202,0.53479618,0.57853472,-0.11721421
M,Right,0.45333168,0.81601763,-0.00000110,0.33971798,0.68341601,-0.06389015,0.37455255,0.46534634,-0.09092992,0.54433984,0.34662563,-0.11261304,0.67805701,0.24708652,-0.12910970,0.31910920,0.35392654,-0.01252198,0.34495509,0.20741881,-0.08127618,0.36479276,0.30483305,-0.14203800,0.36594522,0.42616388,-0.17343128,0.43647021,0.35601035,-0.01864854,0.45978880,0.16863026,-0.07670963,0.45194706,0.28104913,-0.12489311,0.43343344,0.41034412,-0.14285213,0.55003601,0.39862508,-0.03753644,0.59694731,0.18713447,-0.10083121,0.57328558,0.26713604,-0.13116986,0.54807401,0.36827585,-0.14116544,0.65625072,0.47695190,-0.05946050,0.61723441,0.39263925,-0.12106025,0.57309526,0.48998567,-0.12823090,0.54512393,0.57970113,-0.12324052
M,Right,0.44645405,0.80722576,-0.00000105,0.33637938,0.67943048,-0.06363121,0.37360960,0.45859513,-0.09009880,0.54442501,0.34055650,-0.11224055,0.67998528,0.24521460,-0.12832618,0.31535041,0.35937282,-0.01275258,0.33619207,0.20902951,-0.07898892,0.36083484,0.30550301,-0.13925663,0.36476475,0.42951244,-0.17105523,0.43259102,0.35565466,-0.01682978,0.44356424,0.17522690,-0.06768163,0.44273627,0.27892154,-0.11629838,0.42982304,0.40028104,-0.13934651,0.54754251,0.39403015,-0.03344629,0.58704215,0.18306847,-0.08756205,0.56489980,0.26654279,-0.11483745,0.53623664,0.37147233,-0.12665163,0.65385938,0.46785969,-0.05407858,0.61655593,0.38340428,-0.10806549,0.57578564,0.47444195,-0.11465495,0.54753929,0.56128681,-0.11195120
M,Right,0.44645405,0.80722576,-0.00000105,0.33637938,0.67943048,-0.06363121,0.37360960,0.45859513,-0.09009880,0.54442501,0.34055650,-0.11224055,0.67998528,0.24521460,-0.12832618,0.31535041,0.35937282,-0.01275258,0.33619207,0.20902951,-0.07898892,0.36083484,0.30550301,-0.13925663,0.36476475,0.42951244,-0.17105523,0.43259102,0.35565466,-0.01682978,0.44356424,0.17522690,-0.06768163,0.44273627,0.27892154,-0.11629838,0.42982304,0.40028104,-0.13934651,0.54754251,0.39403015,-0.03344629,0.58704215,0.18306847,-0.08756205,0.56489980,0.26654279,-0.11483745,0.53623664,0.37147233,-0.12665163,0.65385938,0.46785969,-0.05407858,0.61655593,0.38340428,-0.10806549,0.57578564,0.47444195,-0.11465495,0.54753929,0.56128681,-0.11195120
M,Right,0.45468894,0.81210935,-0.00000120,0.32886925,0.67101192,-0.05658776,0.36140847,0.44363981,-0.08220571,0.53457516,0.34429243,-0.10473762,0.67301536,0.26588100,-0.12286454,0.32226628,0.35404089,-0.01869971,0.33677965,0.20138979,-0.09052249,0.36053270,0.29857656,-0.15261276,0.36656404,0.42371127,-0.18466081,0.43551886,0.35564217,-0.02660995,0.44803244,0.17792159,-0.08550635,0.44330281,0.29345164,-0.13310045,0.42504939,0.42237544,-0.15333189,0.54810381,0.39586732,-0.04629489,0.58822852,0.18637443,-0.10672885,0.56568575,0.27383539,-0.13500249,0.53656870,0.38219050,-0.14609630,0.65177423,0.47023296,-0.06909694,0.60654938,0.39011291,-0.12812373,0.55912304,0.48886409,-0.13726467,0.53054446,0.58201033,-0.13577637
M,Right,0.44815624,0.81098521,-0.00000115,0.33437419,0.67316163,-0.06267215,0.37275496,0.44581801,-0.08735481,0.54882509,0.34451622,-0.10755767,0.68475664,0.26119813,-0.12233344,0.32889152,0.34961614,-0.00894301,0.35650665,0.19451340,-0.07572015,0.37189075,0.29150161,-0.13679627,0.37168068,0.41964766,-0.16791318,0.43857747,0.35386723,-0.01128929,0.46002582,0.18310313,-0.06695174,0.44485030,0.28956872,-0.11663694,0.41981882,0.41904816,-0.13646400,0.54990053,0.39632112,-0.02653389,0.58953142,0.18747388,-0.08345627,0.56466413,0.25491282,-0.11488071,0.53844523,0.35310292,-0.12780955,0.65502441,0.47186947,-0.04526488,0.60928524,0.38786480,-0.10471195,0.56473774,0.48662695,-0.11297221,0.54124320,0.58498114,-0.10892934
M,Right,0.44815624,0.81098521,-0.00000115,0.33437419,0.67316163,-0.06267215,0.37275496,0.44581801,-0.08735481,0.54882509,0.34451622,-0.10755767,0.68475664,0.26119813,-0.12233344,0.32889152,0.34961614,-0.00894301,0.35650665,0.19451340,-0.07572015,0.37189075,0.29150161,-0.13679627,0.37168068,0.41964766,-0.16791318,0.43857747,0.35386723,-0.01128929,0.46002582,0.18310313,-0.06695174,0.44485030,0.28956872,-0.11663694,0.41981882,0.41904816,-0.13646400,0.54990053,0.39632112,-0.02653389,0.58953142,0.18747388,-0.08345627,0.56466413,0.25491282,-0.11488071,0.53844523,0.35310292,-0.12780955,0.65502441,0.47186947,-0.04526488,0.60928524,0.38786480,-0.10471195,0.56473774,0.48662695,-0.11297221,0.54124320,0.58498114,-0.10892934
M,Right,0.48847836,0.76976109,0.00000027,0.60348892,0.70543122,-0.04556940,0.65317577,0.51009732,-0.07068760,0.58824462,0.37992001,-0.09974969,0.51129180,0.28887743,-0.11948309,0.57782030,0.33638352,-0.02360657,0.66117883,0.21829541,-0.10957541,0.71141726,0.33078223,-0.16915108,0.70792139,0.44659519,-0.19500297,0.48246890,0.32747278,-0.03997530,0.56079859,0.18893754,-0.12864561,0.64935291,0.30710411,-0.17555757,0.67057705,0.43129051,-0.18819615,0.38959646,0.35353684,-0.06934506,0.46178496,0.18012662,-0.16871579,0.57044995,0.29052821,-0.20317674,0.60803461,0.40131617,-0.20444608,0.30325192,0.41654798,-0.10050751,0.43387592,0.37009412,-0.19280639,0.53021812,0.45318747,-0.22374423,0.55752581,0.53417987,-0.22943614
M,Right,0.45663676,0.80920529,-0.00000109,0.33721888,0.67794776,-0.06494276,0.36698878,0.46474272,-0.09422890,0.54172897,0.35418653,-0.11882596,0.67873061,0.26439518,-0.13861030,0.32070208,0.35085636,-0.01146920,0.32996565,0.20856687,-0.08608533,0.35538286,0.30934402,-0.15429814,0.36713994,0.43876547,-0.18999609,0.43594173,0.35211000,-0.01762616,0.44469953,0.17670539,-0.07809981,0.44192338,0.28831816,-0.13061453,0.43149880,0.41692597,-0.15254046,0.54981822,0.39608529,-0.03723646,0.58695382,0.19313838,-0.10251418,0.56738520,0.27243489,-0.13581656,0.54580760,0.37223312,-0.14837684,0.65393543,0.47608387,-0.06036148,0.60770822,0.39811665,-0.12451299,0.56257087,0.49722296,-0.13389300,0.53760445,0.58826441,-0.13036346
M,Right,0.46459666,0.79938912,0.00000011,0.58959228,0.71268600,-0.03658770,0.62623811,0.51261830,-0.06786658,0.54602492,0.39388037,-0.10542259,0.45342436,0.30340609,-0.13108572,0.55381602,0.33297038,-0.02968982,0.65984321,0.22065012,-0.12104114,0.71499777,0.36515477,-0.17855355,0.69564331,0.49583727,-0.20111321,0.46105206,0.32687181,-0.05489961,0.57863545,0.18668558,-0.14489982,0.66775268,0.32843897,-0.18578762,0.66347814,0.45871010,-0.19498089,0.37250060,0.35440198,-0.09258763,0.48354182,0.17702070,-0.19323544,0.58718079,0.30838302,-0.22100490,0.59151036,0.42191052,-0.21923928,0.29303774,0.41850451,-0.13132060,0.45778310,0.38133001,-0.22378089,0.53940582,0.48647887,-0.24861418,0.52733558,0.57095140,-0.25137907
M,Right,0.43345529,0.77534425,-0.00000002,0.56488830,0.71258831,-0.04186007,0.62066579,0.51575971,-0.06832814,0.54782116,0.38597733,-0.09964813,0.44997007,0.29709378,-0.11991585,0.58100182,0.35582951,-0.02013735,0.68904644,0.25783089,-0.10928949,0.71870458,0.38811147,-0.16642898,0.69018734,0.51142651,-0.18899533,0.48355624,0.33580762,-0.03976758,0.60354948,0.20497110,-0.12555960,0.66014904,0.33221006,-0.16251397,0.64710516,0.45886326,-0.16818918,0.38351572,0.34870547,-0.07379908,0.50727433,0.17866109,-0.17240357,0.58419061,0.30400276,-0.19994211,0.58552659,0.41602588,-0.19705620,0.28873396,0.39808539,-0.10912976,0.45696643,0.37333167,-0.20200652,0.53179038,0.47471392,-0.23084395,0.52880257,0.55650449,-0.23577772
